,neg1,neg2,neg3,neg4,neg5,pos1,pos2,pos3,pos4,pos5
Slc25a18,1,0,0,2,0,0,1,0,0,1
Atp6v1e1,61,71,135,49,22,55,33,122,30,90
Bcl2l13,91,63,78,44,28,66,35,105,28,85
Bid,31,31,39,21,17,35,12,57,22,47
Mical3,0,0,8,0,0,0,1,1,0,2
Pex26,45,26,9,10,0,6,12,16,2,34
Tuba8,0,0,0,0,0,0,0,0,3,1
Usp18,16,8,2,3,16,21,12,30,9,11
Slc6a13,0,26,0,3,0,0,0,2,0,5
Slc6a12,0,0,0,0,0,0,0,0,0,0
Iqsec3,0,0,0,0,0,0,0,0,0,0
A2m,0,0,0,0,0,0,0,0,0,0
Mug1,0,0,0,0,0,0,0,0,0,0
Mug2,0,0,0,0,0,0,0,0,0,0
Gm10319,0,0,0,0,0,0,0,0,0,0
Mug-ps1,0,0,0,0,0,1,0,0,0,0
Klrg1,0,13,15,39,0,192,99,87,94,321
M6pr,292,419,275,206,173,350,159,273,136,306
Phc1,0,11,25,23,0,21,3,18,6,12
Rimklb,0,0,0,0,8,0,0,0,0,0
Mfap5,0,0,0,0,0,0,0,0,0,0
Aicda,0,0,0,0,0,0,0,0,0,0
Apobec1,1,7,16,3,0,10,8,3,3,18
Gdf3,0,0,0,0,0,0,0,0,0,0
Dppa3,0,0,0,0,0,0,0,0,0,0
Nanog,0,0,0,0,0,0,0,0,0,0
Slc2a3,127,198,220,119,153,106,17,104,63,91
Foxj2,123,51,39,38,25,41,27,20,28,100
C3ar1,0,0,0,0,0,0,0,4,0,5
Necap1,45,0,28,26,13,9,5,23,16,48
Clec4a1,0,0,0,0,0,0,0,0,0,0
Clec4a3,0,0,0,0,0,0,0,0,0,2
Clec4a4,0,0,0,0,0,0,0,0,0,0
Clec4b1,0,0,0,0,0,0,0,0,3,0
Clec4a2,0,2,0,0,0,0,0,0,0,0
Clec4b2,0,0,0,0,0,0,0,0,0,0
Clec4n,0,0,0,0,0,0,0,0,0,0
Clec4d,0,0,0,0,0,0,0,0,0,0
Clec4e,0,0,0,0,0,0,0,0,0,1
Vmn2r19,0,0,0,0,0,0,0,0,0,0
Vmn2r20,0,0,0,0,0,0,0,0,0,0
Vmn2r21,0,0,0,0,0,0,0,0,0,0
Vmn2r22,0,0,0,0,0,0,0,0,0,0
Vmn2r23,0,0,0,0,0,0,0,0,0,0
Vmn2r24,0,0,0,0,0,0,0,0,0,0
Vmn2r25,0,0,0,0,0,0,0,0,0,0
Vmn2r26,0,0,0,0,0,0,0,0,0,0
Vmn2r27,0,0,0,0,0,0,0,0,0,0
Cd163,0,0,0,0,0,1,2,0,0,15
1700013D24Rik,0,0,0,0,0,0,0,0,0,0
Pex5,221,97,311,110,126,185,161,100,114,222
Clstn3,0,0,0,0,0,3,0,0,0,0
C1rl,0,0,0,0,0,0,0,0,0,0
C1ra,0,0,0,0,0,0,0,0,0,0
C1s,16,0,0,0,0,0,0,0,0,0
C1rb,0,0,0,0,0,0,0,0,0,0
Gm5077,0,0,0,0,0,0,0,0,0,0
Lpcat3,6,24,31,14,9,41,25,41,18,33
Emg1,6,16,14,30,25,42,25,37,15,47
Phb2,108,202,201,115,81,205,114,258,65,231
Mir141,0,0,0,0,0,0,0,0,0,0
Mir200c,0,0,0,0,0,0,0,0,0,0
Ptpn6,430,460,566,525,211,535,244,478,157,595
Grcc10,217,241,362,326,155,362,261,688,236,633
Atn1,133,255,284,109,181,323,261,625,111,551
Eno2,0,0,0,0,17,0,0,0,0,0
Lrrc23,0,0,0,0,5,5,0,15,0,4
Spsb2,0,1,0,1,0,1,2,1,1,3
Tpi1,117,74,85,81,36,91,40,102,40,95
Usp5,64,67,88,66,27,60,54,87,41,72
Cdca3,0,0,0,11,0,11,15,11,3,13
Gnb3,0,0,0,0,0,0,0,0,0,0
Leprel2,0,0,0,0,0,0,0,0,0,0
Gpr162,0,0,0,0,0,0,0,1,0,0
Cd4,47,50,0,0,0,32,26,70,23,84
Lag3,0,0,2,0,0,1,0,0,0,0
Ptms,6,13,27,94,15,41,30,46,28,64
Mlf2,151,140,301,211,82,185,102,302,95,282
Cops7a,48,38,50,29,11,67,25,39,31,79
Pianp,0,1,0,7,0,19,0,0,34,0
Zfp384,63,7,66,44,19,52,64,87,53,96
Ing4,20,65,23,51,20,29,12,38,10,88
Acrbp,0,11,0,7,0,5,4,0,0,9
Lpar5,0,0,0,0,0,0,0,0,0,0
Chd4,193,257,248,196,173,176,203,423,141,368
Nop2,20,40,36,33,19,33,20,36,70,101
Iffo1,4,3,0,13,11,10,9,26,15,23
Gapdh,1,2,1,4,1,4,1,3,4,2
Ncapd2,66,24,10,8,17,33,14,57,39,82
Scarna10,0,0,0,0,0,0,0,0,0,0
Mrpl51,23,42,32,39,59,56,12,50,22,59
Vamp1,0,103,19,47,7,31,4,26,0,29
Tapbpl,28,44,41,20,57,39,36,60,26,50
E130112N10Rik,0,0,0,0,0,0,0,2,0,0
Cd27,85,163,240,156,91,214,125,289,151,316
4930417O13Rik,0,0,1,0,0,1,0,4,13,5
Tuba3a,0,0,0,0,0,0,0,0,0,0
Ltbr,12,0,0,0,0,0,0,0,0,0
Scnn1a,0,0,0,0,0,0,0,0,0,0
Tnfrsf1a,49,23,43,18,18,17,13,9,17,36
Plekhg6,0,0,0,0,0,0,0,0,0,0
Cd9,49,52,115,51,10,154,43,56,116,150
Vwf,0,0,0,0,0,1,0,0,0,0
Ano2,0,0,0,0,0,0,0,0,0,0
Ntf3,0,0,0,0,0,0,0,0,0,0
Gm10415,0,0,0,0,0,0,0,0,0,0
Kcna5,0,0,0,0,0,0,0,0,0,0
Kcna1,0,2,0,0,0,0,0,0,0,0
Kcna6,0,0,0,0,0,0,0,0,0,0
Ndufa9,29,41,52,31,25,36,23,53,31,30
Akap3,0,0,0,0,0,0,0,0,0,0
Dyrk4,0,0,0,0,0,4,0,9,0,0
Rad51ap1,0,0,0,1,0,5,0,8,7,17
D6Wsu163e,11,16,0,18,42,29,14,16,10,27
Fgf6,0,0,0,0,0,0,0,0,0,0
Fgf23,0,0,0,0,0,0,0,0,0,0
9630033F20Rik,18,0,27,23,5,23,20,14,8,18
Ccnd2,1023,1218,1123,607,630,999,780,1503,547,1626
9330179D12Rik,8,0,0,0,0,0,0,0,0,0
D130058E03,0,0,0,0,0,0,0,0,0,0
Parp11,10,11,22,21,0,18,7,21,11,9
Efcab4b,0,0,0,0,0,2,0,0,1,2
Prmt8,0,0,0,0,0,0,0,0,0,0
Tspan11,0,0,0,0,0,0,0,0,0,0
Tspan9,23,9,0,1,0,37,20,54,30,49
Tead4,0,0,0,0,0,0,0,0,0,0
Tulp3,0,1,32,0,15,10,1,9,0,7
Rhno1,40,13,34,15,30,23,6,32,7,45
Foxm1,0,0,18,12,0,2,1,3,0,12
4933413G19Rik,0,0,0,0,0,0,0,0,0,0
Nrip2,12,11,0,2,0,1,9,4,0,12
Itfg2,41,7,8,11,4,16,16,19,3,28
Fkbp4,533,818,562,444,207,897,492,696,347,574
Gm10069,6,3,8,5,3,0,4,11,2,1
Pzp,0,0,0,0,0,0,0,0,0,0
BC048546,0,0,0,0,0,0,0,0,0,0
Klrb1a,15,40,19,6,0,9,0,2,0,1
Clec2h,0,0,0,0,0,0,0,0,0,0
Klrb1,0,0,0,0,0,0,0,0,0,0
Klrb1c,47,47,32,40,0,37,21,58,38,91
Klrb1b,23,18,13,8,0,14,0,8,0,7
BC035044,14,0,22,2,0,13,14,9,9,9
Clec2i,0,17,0,0,0,6,0,2,5,0
Clec2g,0,0,0,0,0,0,0,0,0,0
Gm15987,0,0,0,1,0,1,0,0,0,0
BC064078,0,30,26,6,12,11,4,12,12,17
Klrb1f,0,10,59,7,0,2,4,12,3,10
Clec2e,0,0,0,0,0,0,0,0,0,0
Klrb1-ps1,0,0,0,0,0,0,0,0,0,0
Clec2d,12,4,8,25,2,11,8,4,4,15
2310001H17Rik,39,52,92,24,92,44,49,42,15,47
Cd69,587,686,902,599,548,984,445,876,270,943
4922502D21Rik,0,0,0,0,0,0,0,0,0,0
Clec12a,20,12,9,1,12,3,0,7,12,2
Clec12b,0,0,0,0,0,0,0,0,0,0
Clec1b,0,0,0,0,0,0,0,0,0,0
Clec9a,27,0,0,0,0,0,0,0,19,0
Clec1a,0,0,0,0,0,0,0,0,0,0
Clec7a,0,6,5,0,0,0,0,0,0,0
Olr1,0,0,0,0,0,0,0,0,0,0
Tmem52b,0,0,0,0,0,0,0,0,0,0
1700101I11Rik,0,0,0,0,0,0,0,0,4,0
Gabarapl1,118,77,92,39,63,41,31,42,33,70
Klre1,82,229,248,246,97,389,151,355,261,557
Klrd1,617,514,935,837,517,862,345,852,435,1132
Klrk1,443,254,394,240,245,384,91,222,163,286
Klrc3,0,0,0,0,0,0,0,0,0,0
Klrc2,0,0,0,0,0,8,0,3,0,8
Klrc1,0,2,10,3,0,6,0,1,0,1
Klri1,0,4,0,0,2,0,0,3,0,2
Klri2,0,0,18,5,45,15,2,28,5,35
Gm156,0,0,0,8,0,0,0,5,0,0
Klra17,0,0,4,0,0,2,0,0,0,3
Klra5,1,1,1,1,3,0,0,2,0,6
Klra22,0,0,0,0,0,0,0,0,1,1
Klra15,0,0,0,0,0,0,0,0,0,0
Klra6,0,0,0,0,0,0,0,0,0,0
Klra19,0,0,0,0,0,0,0,0,0,0
Klra18,0,4,0,0,0,1,2,6,0,8
Klra4,0,0,0,0,0,0,0,0,0,0
Klra12,0,0,0,0,0,0,0,0,0,0
Klra33,0,0,0,0,0,0,0,0,0,0
Klra21,0,0,0,0,0,0,0,0,0,0
Klra8,0,0,0,0,0,0,0,0,0,0
Klra14,0,0,0,0,0,0,1,0,0,10
Klra9,4,7,15,26,5,40,10,39,59,195
Klra7,2,6,49,12,10,22,4,36,23,35
Klra10,0,0,0,0,0,0,0,0,0,0
Klra13-ps,0,0,0,0,0,0,0,0,0,0
Klra23,0,0,0,0,0,0,0,0,0,0
Klra3,0,12,10,2,0,21,14,11,8,107
Klra1,11,5,20,6,0,24,3,32,1,26
Klra2,0,0,0,0,0,0,0,0,0,0
Magohb,81,33,32,45,27,28,10,33,0,61
Styk1,0,32,21,17,9,2,5,0,6,6
Csda,1093,704,1005,650,526,563,226,547,299,834
5430401F13Rik,0,0,0,0,0,0,0,0,0,0
Tas2r130,0,0,0,0,0,0,0,0,0,0
Tas2r107,0,0,0,0,0,0,0,0,0,0
Tas2r106,0,0,0,0,0,0,0,0,0,0
Tas2r104,0,0,0,0,0,0,0,0,0,0
Tas2r105,0,0,0,0,0,0,0,0,0,0
Tas2r114,0,0,0,0,0,0,0,0,0,0
Gm4736,0,0,0,0,0,0,0,0,0,0
Prb1,0,0,0,0,0,0,0,0,0,0
Prpmp5,0,0,0,0,0,0,0,0,0,0
Gm8882,0,0,0,0,0,0,0,0,0,0
Prh1,0,0,0,0,0,0,0,0,0,0
Prp2,0,0,0,0,0,0,0,0,0,0
A630073D07Rik,0,0,0,0,0,0,0,0,0,0
Tas2r120,0,0,0,0,0,0,0,0,0,0
Tas2r121,0,0,0,0,0,0,0,0,0,0
Tas2r122,0,0,0,0,0,0,0,3,0,1
Tas2r115,0,0,0,0,0,0,0,0,0,0
Tas2r124,0,0,0,0,0,0,0,0,0,0
Tas2r102,0,0,0,0,0,0,0,0,0,0
Tas2r136,0,0,0,0,0,0,0,0,0,0
Tas2r117,0,0,0,0,0,0,0,0,0,0
Tas2r123,0,0,0,0,0,0,0,0,0,0
Tas2r116,0,0,0,0,0,0,0,0,0,0
Tas2r110,0,0,0,0,0,0,0,0,0,0
Tas2r113,0,0,0,0,0,0,0,0,0,0
Tas2r125,0,0,0,0,0,0,0,0,0,0
Tas2r129,0,0,0,0,0,0,0,0,0,0
Tas2r131,0,0,0,0,0,0,0,0,0,0
Tas2r109,0,0,0,0,0,0,0,0,0,0
Tas2r103,0,0,0,0,0,0,0,0,0,0
Tas2r140,0,0,0,0,0,0,0,0,0,0
2700089E24Rik,148,64,81,65,157,91,61,133,30,197
5530400C23Rik,0,0,0,0,0,0,0,0,0,0
Gm5885,0,0,0,0,0,0,0,0,0,0
Gm5886,0,0,0,0,0,0,0,0,0,0
Kap,0,0,0,0,0,0,0,0,0,0
Etv6,70,39,10,17,2,45,21,64,21,41
Bcl2l14,0,0,0,0,0,1,0,0,0,0
Lrp6,42,34,56,17,27,51,54,34,24,94
Mansc1,10,0,15,0,0,2,0,6,7,15
Loh12cr1,20,8,33,29,27,30,21,30,20,72
Dusp16,9,2,24,9,0,12,0,10,4,0
Crebl2,0,0,29,1,0,5,1,7,12,0
Gpr19,0,0,0,2,0,8,0,7,0,6
2810454H06Rik,7,0,3,5,0,38,14,27,5,10
Cdkn1b,679,648,977,554,522,1164,644,1013,294,1168
1190002F15Rik,24,45,60,27,17,21,10,16,11,11
Apold1,0,0,6,0,0,2,0,0,0,0
Ddx47,47,56,63,48,63,58,35,95,60,102
Gprc5a,0,5,0,0,1,5,2,19,4,6
Gprc5d,0,0,0,0,0,0,0,0,0,0
Hebp1,0,0,0,0,0,0,0,0,0,0
Gm19434,0,0,0,1,0,0,0,1,0,0
8430419L09Rik,23,12,50,16,0,26,6,20,24,17
Gsg1,0,0,0,0,0,0,0,0,0,0
Pbp2,0,0,0,0,0,0,0,0,0,0
Emp1,480,331,278,108,266,204,51,81,95,204
Grin2b,0,0,0,0,0,0,0,0,0,0
Gm8994,0,0,0,0,0,0,0,0,0,0
E330021D16Rik,0,0,0,0,0,0,0,0,0,0
Atf7ip,0,34,225,85,169,276,104,269,131,235
Plbd1,17,0,2,0,0,3,0,12,0,4
Gucy2c,0,0,0,0,0,0,1,0,0,0
Hist4h4,0,13,2,6,0,3,0,8,3,0
H2afj,99,75,115,112,98,114,95,175,64,138
Wbp11,106,229,88,122,90,137,85,259,89,235
BC049715,0,0,1,1,0,1,0,1,0,0
C030030A07Rik,0,0,0,0,0,2,0,0,0,1
Art4,11,5,0,0,0,16,1,28,8,23
Mgp,3,0,2,8,0,0,1,0,0,0
Erp27,0,0,0,2,0,0,1,5,0,1
Arhgdib,495,583,850,557,472,689,482,1250,468,1124
Pde6h,0,0,0,0,0,0,0,0,0,0
Rerg,0,0,0,0,0,0,0,0,0,0
Ptpro,0,0,0,0,0,0,0,0,0,0
Eps8,0,0,0,0,0,0,0,0,0,0
Strap,54,114,63,90,110,152,71,145,37,145
Dera,1,53,141,41,0,48,34,80,19,70
Slc15a5,0,0,0,0,0,0,0,0,0,0
Mgst1,0,0,0,0,9,0,0,0,0,0
Lmo3,0,0,0,0,0,0,0,0,0,0
Igbp1b,0,0,0,0,0,0,0,0,0,0
4922502N22Rik,1,0,0,0,0,0,0,0,0,0
Rergl,0,0,0,0,0,0,0,0,0,0
Pik3c2g,0,0,0,0,0,0,0,0,0,0
Plcz1,0,0,0,0,0,0,0,0,0,0
Capza3,0,0,0,0,0,0,0,0,0,0
Plekha5,0,6,5,6,2,14,4,5,0,2
Aebp2,308,218,135,167,151,195,102,205,90,299
Pde3a,0,0,0,0,0,0,0,0,0,0
Gm10400,0,0,0,0,0,0,0,0,0,0
Slco1c1,0,0,0,0,0,0,0,0,0,0
Slco1b2,0,0,0,0,0,0,0,0,0,0
Slco1a4,0,0,0,0,0,0,0,0,0,0
Slco1a1,0,0,0,0,0,0,0,0,0,0
Gm6614,0,0,0,0,0,0,0,0,0,0
Slco1a6,0,0,0,0,0,0,1,0,0,0
Slco1a5,0,0,0,0,0,0,0,0,0,0
Iapp,0,0,0,0,0,0,0,0,0,0
Pyroxd1,0,0,0,1,0,1,1,6,0,1
Recql,10,34,14,5,22,10,21,27,12,67
Golt1b,36,49,137,25,32,70,46,47,20,71
B230216G23Rik,0,0,0,0,0,0,0,0,0,0
Gys2,0,0,0,0,0,0,0,0,0,0
Ldhb,8,0,0,5,25,7,4,18,7,17
Kcnj8,35,16,16,7,23,40,7,39,13,46
Abcc9,0,0,0,0,0,0,0,0,0,0
5330439B14Rik,0,0,0,0,0,0,0,0,0,0
Cmas,201,190,403,158,49,399,234,503,194,466
Gm766,0,0,0,0,0,0,0,0,0,0
Gm7457,0,0,0,0,0,0,0,0,0,0
St8sia1,11,108,66,20,46,55,25,54,28,84
C2cd5,54,70,53,17,23,33,20,13,21,82
Etnk1,139,196,263,133,71,148,137,139,119,220
D6Ertd474e,0,0,0,0,0,0,0,0,0,0
1700060C16Rik,0,0,0,0,0,0,0,0,0,0
Sox5,0,0,0,0,0,0,0,0,0,4
4933425H06Rik,0,0,0,0,0,0,0,0,0,0
Bcat1,0,15,11,7,45,0,1,10,0,0
Lrmp,41,24,89,41,26,61,31,83,31,66
Casc1,0,0,0,0,0,0,0,0,0,0
Lyrm5,10,0,33,14,14,16,11,11,9,36
Kras,60,218,72,52,34,143,102,103,76,188
Gm15706,1,0,0,0,19,7,7,8,1,4
1700073E17Rik,0,0,0,0,0,0,0,1,0,0
Ifltd1,0,0,0,0,0,0,0,0,0,0
Tuba3b,0,0,0,0,0,0,0,0,0,0
Rassf8,0,0,0,0,0,0,0,0,0,0
Bhlhe41,0,0,2,6,0,17,5,10,0,23
Sspn,0,0,0,0,0,0,0,0,0,0
Itpr2,81,147,113,51,60,110,74,183,43,198
Asun,94,45,61,29,16,94,68,60,35,101
Fgfr1op2,130,203,257,208,142,214,198,249,142,339
Tm7sf3,44,94,201,86,81,55,37,92,41,99
Med21,69,55,152,61,39,150,51,80,16,92
Gm6654,1,1,1,0,1,5,0,3,0,0
4930479D17Rik,0,0,1,0,0,0,0,0,0,0
Stk38l,6,5,0,1,0,17,7,4,6,4
Arntl2,0,0,0,0,0,0,0,0,0,0
1700023A16Rik,0,0,0,0,0,0,0,0,0,0
Ppfibp1,3,48,0,0,0,0,0,0,0,4
1700034J05Rik,0,0,0,0,0,0,0,0,0,0
Rep15,0,0,0,0,0,0,0,7,0,0
Mrps35,7,55,89,40,58,87,34,111,62,85
Mansc4,0,0,0,0,16,4,6,4,0,5
Klhdc5,14,26,16,22,6,21,11,9,11,26
E330012B07Rik,0,0,0,0,0,0,0,0,0,0
Pthlh,0,0,0,0,0,0,0,0,0,0
Ccdc91,0,3,20,2,17,20,5,14,5,31
1700049E15Rik,0,0,0,0,0,0,0,0,0,0
Far2,0,0,0,0,0,0,0,0,0,1
Ergic2,32,20,60,29,40,27,13,26,14,59
4732416N19Rik,0,0,0,0,0,0,0,0,0,0
Tmtc1,0,0,0,0,0,0,0,0,0,0
Rps4y2,3,9,0,9,6,13,6,10,1,2
Gm6313,0,0,0,0,0,0,0,0,0,0
Ipo8,138,107,158,52,52,71,60,57,28,76
Caprin2,0,0,0,0,9,0,4,12,5,4
Fam60a,8,3,13,4,0,2,2,7,0,5
Dennd5b,0,0,0,4,0,0,1,1,0,4
Mettl20,11,4,18,10,5,32,20,37,3,11
Amn1,15,26,15,7,0,24,6,17,11,11
2810474O19Rik,174,328,222,50,123,208,117,215,97,258
Bicd1,0,0,0,0,0,0,0,0,0,0
Speer9-ps1,0,0,0,0,0,0,0,0,0,0
AU018091,0,0,0,0,0,0,0,0,0,0
Mir290,0,0,0,0,0,0,0,0,0,0
D7Ertd143e,0,0,0,0,0,0,0,0,0,0
Mir291a,0,0,0,0,0,0,0,0,0,0
Mir292,0,0,0,0,0,0,0,0,0,0
Mir291b,0,0,0,0,0,0,0,0,0,0
Mir293,0,0,0,0,0,0,0,0,0,0
Mir294,0,0,0,0,0,0,0,0,0,0
Mir295,0,0,0,0,0,0,0,0,0,0
Nlrp12,0,0,0,0,0,0,0,0,0,0
Myadm,83,152,237,45,98,64,39,81,45,120
Prkcg,0,0,0,0,0,0,0,0,0,0
Cacng7,0,0,0,0,0,0,0,0,0,0
Cacng8,0,0,0,0,0,0,0,0,0,0
Cacng6,0,0,0,0,0,0,0,0,0,0
Tarm1,0,0,0,0,0,0,0,0,0,0
Oscar,0,0,0,0,0,0,0,0,0,0
Ndufa3,134,145,182,126,123,204,120,233,114,270
Tfpt,2,2,4,5,2,8,1,12,2,5
Prpf31,39,33,46,28,44,38,17,86,34,76
Cnot3,38,89,0,71,22,40,103,82,50,161
Mir3572,0,0,0,0,0,0,0,0,0,0
Leng1,0,4,37,22,4,24,37,36,10,37
Tmc4,2,0,0,1,0,0,0,0,3,0
Mboat7,230,220,293,65,58,103,52,102,39,110
Tsen34,0,27,3,7,0,12,14,33,4,25
Rps9,922,882,1330,966,769,1951,1405,3062,1422,2626
Lilrb3,0,0,5,0,0,1,0,3,0,0
Pira2,0,0,0,0,0,0,0,0,0,0
Pira1,0,0,0,0,0,0,0,0,0,0
Pira7,0,0,0,0,0,0,0,0,0,0
Pira4,0,0,0,0,0,0,0,0,0,0
Pira11,0,0,0,0,0,0,0,0,0,0
Gm14548,0,0,0,0,0,0,0,0,0,0
Lilra6,0,0,0,0,0,0,0,0,0,0
Lair1,0,0,16,11,0,23,7,16,24,32
9430041J12Rik,0,0,0,0,0,0,0,0,0,0
Ttyh1,0,0,0,3,0,13,11,0,1,0
D030047H15Rik,0,0,0,0,0,0,0,0,0,0
Leng8,14,22,11,0,1,10,6,8,2,20
Leng9,4,0,10,8,0,8,12,27,1,25
Cdc42ep5,0,0,0,0,0,0,0,0,0,0
Lilra5,0,0,0,0,1,0,0,0,0,0
Pira6,0,0,0,0,0,0,0,0,0,0
Ncr1,29,0,0,31,41,0,0,16,8,4
Gp6,0,0,0,0,0,0,0,0,0,0
Rdh13,7,3,4,13,0,16,11,6,8,11
Eps8l1,2,4,0,0,0,11,2,5,0,2
D630041G03Rik,0,1,0,0,0,1,0,0,0,1
Ppp1r12c,34,29,65,64,41,43,23,81,15,63
Tnnt1,0,0,0,0,0,1,1,0,0,7
Tnni3,0,0,0,0,0,0,0,0,0,0
Dnaaf3,0,0,0,0,0,1,0,0,0,4
Syt5,0,12,0,0,0,0,0,0,0,0
Ptprh,0,0,0,0,0,0,0,0,0,0
Tmem86b,0,18,0,0,0,7,0,10,0,5
Ppp6r1,214,361,458,266,217,364,200,457,162,483
Hspbp1,89,107,148,22,87,114,70,124,32,123
Brsk1,0,0,0,0,0,0,0,0,0,0
Tmem150b,0,0,0,0,0,0,0,0,0,0
Suv420h2,0,32,23,8,29,15,8,32,5,34
Cox6b2,2,0,0,0,0,1,1,0,0,5
Fam71e2,0,0,0,0,0,0,0,0,0,0
Il11,0,0,0,0,0,0,0,0,0,0
Tmem190,0,0,2,0,0,0,0,0,0,0
Tmem238,13,13,20,7,0,25,0,6,0,10
Rpl28,2,3,2,4,5,12,9,18,3,11
Ube2s,0,0,0,0,0,2,0,0,0,0
Shisa7,0,0,0,0,0,0,0,0,0,0
Isoc2b,0,0,0,8,14,5,0,29,1,12
Isoc2a,3,1,1,6,8,3,10,23,5,18
Zfp628,7,0,4,41,7,19,9,21,16,43
Nat14,0,0,3,6,0,0,1,8,0,2
Ssc5d,0,0,0,0,0,0,0,1,0,0
Sbk2,0,0,0,0,0,0,0,0,0,0
Gm1078,0,0,0,0,0,0,0,0,0,0
Zfp579,0,13,11,16,0,16,14,51,20,13
Fiz1,23,16,20,16,17,31,19,36,30,57
Zfp524,29,2,40,15,14,9,11,27,17,16
Zfp865,60,50,37,15,0,27,28,53,17,35
Zfp784,0,22,0,0,1,0,2,3,0,10
Zfp580,0,0,8,0,0,2,1,2,0,3
Ccdc106,0,0,0,8,0,2,0,6,0,0
U2af2,476,512,400,477,310,621,494,692,230,1055
Epn1,141,147,302,197,102,178,130,303,116,334
Rfpl4,0,0,0,0,0,0,0,0,0,0
Rasl2-9,0,0,0,0,0,0,0,0,8,1
Vmn1r55,0,0,0,0,0,0,0,0,0,0
Vmn1r56,0,0,0,0,0,0,0,0,0,0
Vmn1r57,0,0,0,0,0,0,0,0,0,0
Nlrp2,0,0,0,0,0,0,0,0,0,0
Gm5065,0,0,0,0,0,0,0,0,0,0
Vmn1r58,0,0,0,0,0,0,0,0,0,0
Vmn1r59,0,0,0,0,0,0,0,0,0,0
Vmn2r28,0,0,0,0,7,0,0,0,0,0
Vmn1r60,0,0,0,0,0,0,0,0,0,0
Vmn1r61,0,0,0,0,0,0,0,0,0,0
Vmn1r62,0,0,0,0,0,0,0,0,0,0
Vmn1r186,0,0,0,0,0,0,0,0,0,0
Vmn1r63,0,0,0,0,0,0,0,0,0,0
Vmn1r187,0,0,0,0,0,0,0,0,0,0
Vmn1r64,0,0,0,0,0,0,0,0,0,0
Vmn1r65,0,0,0,0,0,0,0,0,0,0
Nlrp4c,0,0,0,0,0,0,0,0,0,0
Zfp787,6,11,10,10,4,15,10,28,9,10
Zfp444,14,8,22,15,49,24,29,69,33,20
Galp,0,0,0,0,0,0,0,0,0,0
Zscan5b,0,0,0,0,0,0,0,0,0,0
Gm6792,0,0,0,0,0,0,0,2,0,0
Zfp667,0,0,3,2,0,5,1,20,0,6
Zfp583,0,0,0,0,9,2,4,0,0,2
Zfp78,0,18,2,0,46,12,0,1,0,8
Zfp28,37,99,28,29,0,21,6,0,14,10
Gm16532,0,0,0,0,0,0,0,0,0,0
Olfr1344,0,0,0,0,0,0,0,0,0,0
Olfr1336,0,0,0,0,0,0,0,0,0,0
Olfr1346,0,0,0,0,0,0,0,0,0,0
Olfr5,0,0,0,0,0,0,0,0,0,0
Olfr1347,0,0,0,0,0,0,0,0,0,0
Olfr1348,0,0,0,0,0,0,0,0,0,0
Olfr1349,0,0,0,0,0,0,0,0,0,0
Olfr1350,0,0,0,0,0,0,0,0,0,0
Zim1,0,0,0,0,0,0,0,0,0,0
Peg3,0,0,0,0,0,0,0,0,0,0
Peg3as,0,0,0,0,0,0,0,0,0,0
Usp29,0,0,0,0,0,0,0,0,0,0
Mir3099,0,0,0,0,0,0,0,0,0,0
Zim3,0,0,0,0,0,0,0,0,0,0
Aurkc,0,0,0,0,0,0,0,0,0,0
Zfp954,11,12,33,15,22,20,24,39,35,61
Zfp773,6,0,14,0,0,0,0,6,0,0
Zfp418,0,0,0,0,0,1,0,1,0,15
Zfp772,18,0,26,7,0,4,0,18,0,5
Vmn2r29,0,0,0,0,0,0,0,0,0,0
Clcn4-2,509,111,251,245,188,292,236,337,230,468
Vmn2r30,0,0,0,0,0,0,0,0,0,0
Vmn2r31,0,0,0,0,0,0,0,0,0,0
Vmn2r32,0,0,0,0,0,0,0,0,0,0
Vmn2r33,0,0,0,0,0,0,0,0,0,0
Vmn2r34,0,0,0,0,0,0,0,0,0,0
Vmn2r35,0,0,0,0,0,0,0,0,0,0
Vmn2r36,0,0,0,0,0,0,0,0,0,0
Vmn2r47,0,0,0,0,0,0,0,0,0,0
2810047C21Rik1,0,0,0,0,0,0,0,0,0,0
Vmn2r41,0,0,0,0,0,0,0,0,0,0
Vmn2r42,0,0,0,0,0,0,0,0,0,0
Vmn2r43,0,0,0,0,0,0,0,0,0,0
Vmn2r44,0,0,0,0,0,0,0,0,0,0
Vmn2r45,0,0,0,0,0,0,0,0,0,0
Vmn2r40,0,0,0,0,0,0,0,0,0,0
Vmn2r39,0,0,0,0,0,0,0,0,0,0
Vmn2r38,0,0,0,0,0,0,0,0,0,0
Vmn2r37,0,0,0,0,0,0,0,0,0,0
Vmn2r46,0,0,0,0,0,0,0,0,0,0
Vmn2r48,0,0,0,0,0,0,0,0,0,0
Vmn2r49,0,0,0,0,0,0,0,0,0,0
Vmn2r50,0,0,0,0,0,0,0,0,0,0
Vmn2r51,0,0,0,0,0,0,0,0,0,0
Vmn2r52,0,0,0,0,0,0,0,0,0,0
Vmn1r66,0,0,0,0,0,1,0,0,0,0
Vmn1r67,0,0,0,0,0,0,0,0,0,0
Zik1,0,0,2,1,17,5,1,9,0,0
Vmn1r68,0,0,0,0,0,0,0,0,0,0
Vmn1r69,0,0,0,0,0,0,0,0,0,0
Vmn1r70,0,0,0,0,0,0,0,0,0,0
